meter_id,location,violation_description,fine_amount,counts,revenue,latitude,longitude,meter_type,policy_complexity,rate_type,park_limit
BR36B,11700 GORHAM AV,METER EXPIRED,63.0,251,15813.0,34.053808000000004,-118.466188,Single-Space,25,FLAT,1.0
BR126A,11701 GORHAM AV,METER EXPIRED,63.0,251,15813.0,34.052838,-118.467593,Single-Space,25,FLAT,1.0
ER118,5000 CASPAR AV,METER EXPIRED,63.0,250,15750.0,34.138541,-118.213022,Single-Space,13,FLAT,1.0
ER118,5060 N CASPAR AV,METER EXPIRED,63.0,12,756.0,34.138541,-118.213022,Single-Space,13,FLAT,1.0
WV379,1000 WESTWOOD BLVD,METER EXPIRED,63.0,250,15750.0,34.061351,-118.445249,Single-Space,41,TOD,0.5
WV379,1000 WESTWOOD BLVD,OUTSIDE LINES/METER,58.0,15,870.0,34.061351,-118.445249,Single-Space,41,TOD,0.5
WV379,1058 WESTWOOD BLVD,METER EXPIRED,63.0,11,693.0,34.061351,-118.445249,Single-Space,41,TOD,0.5
L140,200 LARCHMONT BL N,METER EXPIRED,63.0,248,15624.0,34.075665,-118.32352,Single-Space,41,FLAT,2.0
L140,232 LARCHMONT BL N,METER EXPIRED,63.0,69,4347.0,34.075665,-118.32352,Single-Space,41,FLAT,2.0
L140,234 LARCHMONT BL N,METER EXPIRED,63.0,12,756.0,34.075665,-118.32352,Single-Space,41,FLAT,2.0
L140,236 LARCHMONT BL N,METER EXPIRED,63.0,12,756.0,34.075665,-118.32352,Single-Space,41,FLAT,2.0
V165,1401 MAIN ST,METER EXPIRED,63.0,246,15498.0,33.989143,-118.472061,Single-Space,11,FLAT,1.0
V165,1411 MAIN ST,METER EXPIRED,63.0,19,1197.0,33.989143,-118.472061,Single-Space,11,FLAT,1.0
NH132,11101 MAGNOLIA BL,METER EXPIRED,63.0,246,15498.0,34.165023,-118.373355,Single-Space,13,FLAT,1.0
NH132,11101 MAGNOLIA BL,OUTSIDE LINES/METER,58.0,28,1624.0,34.165023,-118.373355,Single-Space,13,FLAT,1.0
HO954A,1700 WHITLEY AV,METER EXPIRED,63.0,245,15435.0,34.102332000000004,-118.333265,Single-Space,41,TOD,2.0
HO954A,1720 WHITLEY AV,METER EXPIRED,63.0,21,1323.0,34.102332000000004,-118.333265,Single-Space,41,TOD,2.0
HO954,1700 WHITLEY AV,METER EXPIRED,63.0,245,15435.0,34.102258,-118.333264,Single-Space,41,TOD,2.0
HO954,1700 WHITLEY AV,OUTSIDE LINES/METER,58.0,20,1160.0,34.102258,-118.333264,Single-Space,41,TOD,2.0
HO954,1716 WHITLEY AV,METER EXPIRED,63.0,17,1071.0,34.102258,-118.333264,Single-Space,41,TOD,2.0
L93,100 LARCHMONT BL N,METER EXPIRED,63.0,245,15435.0,34.073731,-118.323514,Single-Space,41,FLAT,2.0
L93,124 LARCHMONT BL N,METER EXPIRED,63.0,58,3654.0,34.073731,-118.323514,Single-Space,41,FLAT,2.0
L93,122 LARCHMONT BL N,METER EXPIRED,63.0,36,2268.0,34.073731,-118.323514,Single-Space,41,FLAT,2.0
L93,124 LARCHMONT,METER EXPIRED,63.0,15,945.0,34.073731,-118.323514,Single-Space,41,FLAT,2.0
L240,601 LARCHMONT BL N,METER EXPIRED,63.0,245,15435.0,34.082126,-118.323788,Single-Space,13,FLAT,0.5
L240,611 LARCHMONT BL N,METER EXPIRED,63.0,56,3528.0,34.082126,-118.323788,Single-Space,13,FLAT,0.5
BR120,11700 SAN VICENTE BL,METER EXPIRED,63.0,245,15435.0,34.053051,-118.467721,Single-Space,25,FLAT,1.0
BR120,11758 SAN VICENTE BL,METER EXPIRED,63.0,38,2394.0,34.053051,-118.467721,Single-Space,25,FLAT,1.0
BR120,11754 SAN VICENTE BL,METER EXPIRED,63.0,11,693.0,34.053051,-118.467721,Single-Space,25,FLAT,1.0
L64,101 LARCHMONT BL N,METER EXPIRED,63.0,244,15372.0,34.073805,-118.323755,Single-Space,41,FLAT,2.0
L64,125 LARCHMONT BL N,METER EXPIRED,63.0,32,2016.0,34.073805,-118.323755,Single-Space,41,FLAT,2.0
L64,123 LARCHMONT BL N,METER EXPIRED,63.0,22,1386.0,34.073805,-118.323755,Single-Space,41,FLAT,2.0
V112,1400 MAIN ST,METER EXPIRED,63.0,244,15372.0,33.989186,-118.471788,Single-Space,11,FLAT,1.0
V112,1414 MAIN ST,METER EXPIRED,63.0,53,3339.0,33.989186,-118.471788,Single-Space,11,FLAT,1.0
V112,1410 MAIN ST,METER EXPIRED,63.0,11,693.0,33.989186,-118.471788,Single-Space,11,FLAT,1.0
BR7,11601 SAN VICENTE BL,METER EXPIRED,63.0,244,15372.0,34.054065,-118.463194,Single-Space,25,FLAT,1.0
BR7,11633 SAN VICENTE BL,METER EXPIRED,63.0,29,1827.0,34.054065,-118.463194,Single-Space,25,FLAT,1.0
BR148,11600 SAN VICENTE BL,METER EXPIRED,63.0,244,15372.0,34.0537,-118.464385,Single-Space,25,FLAT,1.0
BR148,11670 SAN VICENTE BL,METER EXPIRED,63.0,51,3213.0,34.0537,-118.464385,Single-Space,25,FLAT,1.0
NH125,11101 MAGNOLIA BL,METER EXPIRED,63.0,244,15372.0,34.165017,-118.372683,Single-Space,13,FLAT,1.0
BW124,11701 BARRINGTON CT S,METER EXPIRED,63.0,244,15372.0,34.064429,-118.469604,Single-Space,32,FLAT,1.0
BW124,11701 BARRINGTON CT W,METER EXPIRED,63.0,155,9765.0,34.064429,-118.469604,Single-Space,32,FLAT,1.0
CB145,1400 HOPE ST S,METER EXPIRED,63.0,243,15309.0,34.037487,-118.266839,Single-Space,13,FLAT,4.0
BR6,11601 SAN VICENTE BL,METER EXPIRED,63.0,241,15183.0,34.054061,-118.463098,Single-Space,25,FLAT,1.0
BR6,11633 SAN VICENTE BL,METER EXPIRED,63.0,18,1134.0,34.054061,-118.463098,Single-Space,25,FLAT,1.0
CB147,1400 HOPE ST S,METER EXPIRED,63.0,240,15120.0,34.037552000000005,-118.266797,Single-Space,13,FLAT,4.0
L118,200 LARCHMONT BL N,METER EXPIRED,63.0,240,15120.0,34.074683,-118.323517,Single-Space,41,FLAT,2.0
L118,158 LARCHMONT BL N,METER EXPIRED,63.0,45,2835.0,34.074683,-118.323517,Single-Space,41,FLAT,2.0
BR19,11601 SAN VICENTE BL,METER EXPIRED,63.0,240,15120.0,34.054058000000005,-118.463777,Single-Space,25,FLAT,1.0
BR19,11645 SAN VICENTE BL,METER EXPIRED,63.0,28,1764.0,34.054058000000005,-118.463777,Single-Space,25,FLAT,1.0
NH210,11100 WEDDINGTON ST,METER EXPIRED,63.0,239,15057.0,34.166939,-118.374964,Single-Space,13,FLAT,1.0
HO1021,1700 EL CERRITO PL,METER EXPIRED,63.0,239,15057.0,34.102292,-118.34466100000002,Single-Space,62,TOD,2.0
BR125A,11701 GORHAM AV,METER EXPIRED,63.0,239,15057.0,34.052931,-118.46748,Single-Space,25,FLAT,1.0
BR150,11600 SAN VICENTE BL,METER EXPIRED,63.0,239,15057.0,34.053731,-118.464112,Single-Space,25,FLAT,0.25
BR150,11670 SAN VICENTE BL,METER EXPIRED,63.0,47,2961.0,34.053731,-118.464112,Single-Space,25,FLAT,0.25
BR8,11601 SAN VICENTE BL,METER EXPIRED,63.0,238,14994.0,34.054068,-118.463284,Single-Space,25,FLAT,1.0
BR8,11633 SAN VICENTE BL,METER EXPIRED,63.0,50,3150.0,34.054068,-118.463284,Single-Space,25,FLAT,1.0
HO955,1700 WHITLEY AV,METER EXPIRED,63.0,238,14994.0,34.102387,-118.333265,Single-Space,41,TOD,2.0
HO955,1720 WHITLEY AV,METER EXPIRED,63.0,36,2268.0,34.102387,-118.333265,Single-Space,41,TOD,2.0
HO955,1700 WHITLEY AV,OUTSIDE LINES/METER,58.0,20,1160.0,34.102387,-118.333265,Single-Space,41,TOD,2.0
SS436,1801 SAWTELLE BL,METER EXPIRED,63.0,238,14994.0,34.043493,-118.445928,Single-Space,13,FLAT,0.5
SS436,1819 SAWTELLE BL,METER EXPIRED,63.0,17,1071.0,34.043493,-118.445928,Single-Space,13,FLAT,0.5
NH133,11101 MAGNOLIA BL,METER EXPIRED,63.0,237,14931.0,34.165022,-118.373445,Single-Space,13,FLAT,1.0
V111,1400 MAIN ST,METER EXPIRED,63.0,237,14931.0,33.989134,-118.471746,Single-Space,11,FLAT,1.0
V111,1414 MAIN ST,METER EXPIRED,63.0,41,2583.0,33.989134,-118.471746,Single-Space,11,FLAT,1.0
BR127,11701 GORHAM AV,METER EXPIRED,63.0,236,14868.0,34.052801,-118.467639,Single-Space,25,FLAT,1.0
L100,100 LARCHMONT BL N,METER EXPIRED,63.0,236,14868.0,34.073957,-118.323515,Single-Space,41,FLAT,2.0
L100,128 LARCHMONT BL N,METER EXPIRED,63.0,55,3465.0,34.073957,-118.323515,Single-Space,41,FLAT,2.0
L100,130 LARCHMONT BL N,METER EXPIRED,63.0,22,1386.0,34.073957,-118.323515,Single-Space,41,FLAT,2.0
L100,128 LARCHMONT,METER EXPIRED,63.0,11,693.0,34.073957,-118.323515,Single-Space,41,FLAT,2.0
NH937,4301 TUJUNGA AV,METER EXPIRED,63.0,236,14868.0,34.149178000000006,-118.379081,Single-Space,13,FLAT,1.0
ER111,5001 CASPAR AV,METER EXPIRED,63.0,235,14805.0,34.138451,-118.213163,Single-Space,13,FLAT,1.0
ER111,5000 CASPAR AV,METER EXPIRED,63.0,65,4095.0,34.138451,-118.213163,Single-Space,13,FLAT,1.0
BW126,11701 BARRINGTON CT S,METER EXPIRED,63.0,235,14805.0,34.064364000000005,-118.469629,Single-Space,32,FLAT,1.0
BW126,11701 BARRINGTON CT W,METER EXPIRED,63.0,169,10647.0,34.064364000000005,-118.469629,Single-Space,32,FLAT,1.0
AE125,600 2ND ST E,METER EXPIRED,63.0,235,14805.0,34.047105,-118.236509,Single-Space,13,FLAT,2.0
WV74,10901 LINDBROOK DR,METER EXPIRED,63.0,235,14805.0,34.059616,-118.445025,Single-Space,41,FLAT,0.25
NH213,11100 WEDDINGTON ST,METER EXPIRED,63.0,235,14805.0,34.166940000000004,-118.374751,Single-Space,13,FLAT,1.0
NH213,11100 WEDDINGTON ST,OUTSIDE LINES/METER,58.0,20,1160.0,34.166940000000004,-118.374751,Single-Space,13,FLAT,1.0
NH1273,11001 MCCORMICK ST,METER EXPIRED,63.0,234,14742.0,34.16601,-118.370766,Single-Space,13,FLAT,2.0
L96,100 LARCHMONT BL N,METER EXPIRED,63.0,234,14742.0,34.073832,-118.323515,Single-Space,41,FLAT,2.0
L96,124 LARCHMONT BL N,METER EXPIRED,63.0,80,5040.0,34.073832,-118.323515,Single-Space,41,FLAT,2.0
L96,126 LARCHMONT BL N,METER EXPIRED,63.0,12,756.0,34.073832,-118.323515,Single-Space,41,FLAT,2.0
NH1276,11001 MCCORMICK ST,METER EXPIRED,63.0,234,14742.0,34.166004,-118.371293,Single-Space,13,FLAT,2.0
NH1276,11023 MCCORMICK ST,METER EXPIRED,63.0,17,1071.0,34.166004,-118.371293,Single-Space,13,FLAT,2.0
SO544,14101 VENTURA BL,METER EXPIRED,63.0,234,14742.0,34.149822,-118.441343,Single-Space,13,FLAT,0.25
SO544,14141 VENTURA BL,METER EXPIRED,63.0,18,1134.0,34.149822,-118.441343,Single-Space,13,FLAT,0.25
BR42,11701 SAN VICENTE BL,METER EXPIRED,63.0,233,14679.0,34.053419,-118.467419,Single-Space,25,FLAT,1.0
BR42,11737 SAN VICENTE BL,METER EXPIRED,63.0,14,882.0,34.053419,-118.467419,Single-Space,25,FLAT,1.0
BR136,11700 SAN VICENTE BL,METER EXPIRED,63.0,233,14679.0,34.053356,-118.466188,Single-Space,25,FLAT,1.0
BR136,11714 SAN VICENTE BL,METER EXPIRED,63.0,47,2961.0,34.053356,-118.466188,Single-Space,25,FLAT,1.0
BR136,11718 SAN VICENTE BL,METER EXPIRED,63.0,17,1071.0,34.053356,-118.466188,Single-Space,25,FLAT,1.0
BR136,11716 SAN VICENTE BL,METER EXPIRED,63.0,17,1071.0,34.053356,-118.466188,Single-Space,25,FLAT,1.0
L52,101 LARCHMONT BL N,METER EXPIRED,63.0,232,14616.0,34.074191,-118.323758,Single-Space,41,FLAT,2.0
L52,137 LARCHMONT BL N,METER EXPIRED,63.0,26,1638.0,34.074191,-118.323758,Single-Space,41,FLAT,2.0
L52,141 LARCHMONT BL N,METER EXPIRED,63.0,25,1575.0,34.074191,-118.323758,Single-Space,41,FLAT,2.0
L52,139 LARCHMONT BL N,METER EXPIRED,63.0,18,1134.0,34.074191,-118.323758,Single-Space,41,FLAT,2.0
SO288,15200 MOORPARK ST,METER EXPIRED,63.0,232,14616.0,34.154558,-118.465065,Single-Space,11,FLAT,1.0
VN688,14301 DELANO ST,METER EXPIRED,63.0,230,14490.0,34.182743,-118.446167,Single-Space,13,FLAT,2.0
VN688,14345 DELANO ST,METER EXPIRED,63.0,72,4536.0,34.182743,-118.446167,Single-Space,13,FLAT,2.0
VN688,14341 DELANO ST,METER EXPIRED,63.0,16,1008.0,34.182743,-118.446167,Single-Space,13,FLAT,2.0
GA22A,3101 GLENDALE BL,METER EXPIRED,63.0,230,14490.0,34.117797,-118.261355,Single-Space,13,FLAT,0.25
GA22A,3191 GLENDALE BL,METER EXPIRED,63.0,210,13230.0,34.117797,-118.261355,Single-Space,13,FLAT,0.25
GA22A,3187 GLENDALE BL,METER EXPIRED,63.0,23,1449.0,34.117797,-118.261355,Single-Space,13,FLAT,0.25
GA22A,3191 N GLENDALE BL,METER EXPIRED,63.0,13,819.0,34.117797,-118.261355,Single-Space,13,FLAT,0.25
GA22A,3191 GLENDALE BL N,METER EXPIRED,63.0,12,756.0,34.117797,-118.261355,Single-Space,13,FLAT,0.25
V166,1401 MAIN ST,METER EXPIRED,63.0,230,14490.0,33.989101,-118.472028,Single-Space,11,FLAT,1.0
V166,1411 MAIN ST,METER EXPIRED,63.0,49,3087.0,33.989101,-118.472028,Single-Space,11,FLAT,1.0
V166,1415 MAIN ST,METER EXPIRED,63.0,14,882.0,33.989101,-118.472028,Single-Space,11,FLAT,1.0
V166,1401 MAIN ST,OUTSIDE LINES/METER,58.0,13,754.0,33.989101,-118.472028,Single-Space,11,FLAT,1.0
BR39,11701 SAN VICENTE BL,METER EXPIRED,63.0,230,14490.0,34.053463,-118.467193,Single-Space,25,FLAT,1.0
TZ492,18700 VENTURA BL,METER EXPIRED,63.0,229,14427.0,34.17066,-118.54097,Single-Space,38,FLAT,0.5
WSV263,1200 STONER AV,METER EXPIRED,63.0,229,14427.0,34.047839,-118.460922,Single-Space,13,FLAT,1.0
WV332,1100 GLENDON AV,METER EXPIRED,63.0,229,14427.0,34.060649,-118.444171,Single-Space,41,TOD,0.25
L82,101 LARCHMONT BL N,METER EXPIRED,63.0,229,14427.0,34.07324000000001,-118.323754,Single-Space,41,FLAT,2.0
WSV257,1201 STONER AV,METER EXPIRED,63.0,229,14427.0,34.048219,-118.461427,Single-Space,13,FLAT,1.0
WSV257,1201 STONER AV,OUTSIDE LINES/METER,58.0,20,1160.0,34.048219,-118.461427,Single-Space,13,FLAT,1.0
BR137,11700 SAN VICENTE BL,METER EXPIRED,63.0,228,14364.0,34.053369,-118.466124,Single-Space,25,FLAT,1.0
BR137,11714 SAN VICENTE BL,METER EXPIRED,63.0,60,3780.0,34.053369,-118.466124,Single-Space,25,FLAT,1.0
BR149,11600 SAN VICENTE BL,METER EXPIRED,63.0,228,14364.0,34.053721,-118.464211,Single-Space,25,FLAT,1.0
BR149,11670 SAN VICENTE BL,METER EXPIRED,63.0,48,3024.0,34.053721,-118.464211,Single-Space,25,FLAT,1.0
NH209,11100 WEDDINGTON ST,METER EXPIRED,63.0,227,14301.0,34.166940000000004,-118.375059,Single-Space,13,FLAT,1.0
NH209,11100 WEDDINGTON ST,OUTSIDE LINES/METER,58.0,27,1566.0,34.166940000000004,-118.375059,Single-Space,13,FLAT,1.0
HO958A,1700 WHITLEY AV,METER EXPIRED,63.0,227,14301.0,34.103015,-118.333267,Single-Space,41,TOD,2.0
HO953,1700 WHITLEY AV,METER EXPIRED,63.0,227,14301.0,34.102191999999995,-118.333263,Single-Space,41,TOD,2.0
HO953,1716 WHITLEY AV,METER EXPIRED,63.0,13,819.0,34.102191999999995,-118.333263,Single-Space,41,TOD,2.0
BR4,11601 SAN VICENTE BL,METER EXPIRED,63.0,225,14175.0,34.054064000000004,-118.462839,Single-Space,25,FLAT,1.0
BR4,11611 SAN VICENTE BL,METER EXPIRED,63.0,36,2268.0,34.054064000000004,-118.462839,Single-Space,25,FLAT,1.0
BR91,11900 SAN VICENTE BL,METER EXPIRED,63.0,225,14175.0,34.052182,-118.472069,Single-Space,13,FLAT,1.0
BR91,11900 SAN VICENTE BL,METER EXPIRED,63.0,225,14175.0,34.052182,-118.472069,Single-Space,13,FLAT,1.0
BR91,11980 SAN VICENTE BL,METER EXPIRED,63.0,19,1197.0,34.052182,-118.472069,Single-Space,13,FLAT,1.0
BR91,11980 SAN VICENTE BL,METER EXPIRED,63.0,19,1197.0,34.052182,-118.472069,Single-Space,13,FLAT,1.0
BR135,11700 SAN VICENTE BL,METER EXPIRED,63.0,224,14112.0,34.053295,-118.46649,Single-Space,25,FLAT,1.0
BR135,11726 SAN VICENTE BL,METER EXPIRED,63.0,61,3843.0,34.053295,-118.46649,Single-Space,25,FLAT,1.0
NH208,11100 WEDDINGTON ST,METER EXPIRED,63.0,224,14112.0,34.166939,-118.375123,Single-Space,13,FLAT,1.0
NH207,11100 WEDDINGTON ST,METER EXPIRED,63.0,224,14112.0,34.166939,-118.375215,Single-Space,13,FLAT,1.0
NH207,11100 WEDDINGTON ST,OUTSIDE LINES/METER,58.0,19,1102.0,34.166939,-118.375215,Single-Space,13,FLAT,1.0
NH211,11100 WEDDINGTON ST,METER EXPIRED,63.0,224,14112.0,34.166940000000004,-118.374895,Single-Space,13,FLAT,1.0
NH211,11100 WEDDINGTON ST,OUTSIDE LINES/METER,58.0,29,1682.0,34.166940000000004,-118.374895,Single-Space,13,FLAT,1.0
NH1257,11000 WEDDINGTON ST,METER EXPIRED,63.0,224,14112.0,34.166949,-118.370959,Single-Space,13,FLAT,2.0
NH1287,11001 MCCORMICK ST,METER EXPIRED,63.0,224,14112.0,34.166002,-118.372121,Single-Space,13,FLAT,2.0
NH1287,11049 MCCORMICK ST,METER EXPIRED,63.0,27,1701.0,34.166002,-118.372121,Single-Space,13,FLAT,2.0
NH1287,11001 MCCORMICK ST,OUTSIDE LINES/METER,58.0,12,696.0,34.166002,-118.372121,Single-Space,13,FLAT,2.0
L78,101 LARCHMONT BL N,METER EXPIRED,63.0,224,14112.0,34.073363,-118.323755,Single-Space,41,FLAT,2.0
L78,111 LARCHMONT BL N,METER EXPIRED,63.0,26,1638.0,34.073363,-118.323755,Single-Space,41,FLAT,2.0
NH135,11101 MAGNOLIA BL,METER EXPIRED,63.0,224,14112.0,34.165022,-118.373596,Single-Space,13,FLAT,1.0
NH83,11100 MAGNOLIA BL,METER EXPIRED,63.0,223,14049.0,34.164834,-118.373516,Single-Space,13,FLAT,1.0
NH83,11130 MAGNOLIA BL,METER EXPIRED,63.0,16,1008.0,34.164834,-118.373516,Single-Space,13,FLAT,1.0
NH83,11128 MAGNOLIA BL,METER EXPIRED,63.0,12,756.0,34.164834,-118.373516,Single-Space,13,FLAT,1.0
HO1020,1700 EL CERRITO PL,METER EXPIRED,63.0,223,14049.0,34.102222,-118.344658,Single-Space,62,TOD,2.0
HO1020,1700 EL CERRITO PL,OUTSIDE LINES/METER,58.0,20,1160.0,34.102222,-118.344658,Single-Space,62,TOD,2.0
HO1021A,1700 EL CERRITO PL,METER EXPIRED,63.0,223,14049.0,34.102349,-118.344672,Single-Space,62,TOD,2.0
L144,200 LARCHMONT BL N,METER EXPIRED,63.0,223,14049.0,34.075790000000005,-118.323519,Single-Space,41,FLAT,2.0
L144,240 LARCHMONT BL N,METER EXPIRED,63.0,47,2961.0,34.075790000000005,-118.323519,Single-Space,41,FLAT,2.0
L144,236 LARCHMONT BL N,METER EXPIRED,63.0,12,756.0,34.075790000000005,-118.323519,Single-Space,41,FLAT,2.0
NH1275,11001 MCCORMICK ST,METER EXPIRED,63.0,222,13986.0,34.166002,-118.371084,Single-Space,13,FLAT,2.0
BW125,11701 BARRINGTON CT S,METER EXPIRED,63.0,222,13986.0,34.064398,-118.469616,Single-Space,32,FLAT,1.0
BW125,11701 BARRINGTON CT W,METER EXPIRED,63.0,174,10962.0,34.064398,-118.469616,Single-Space,32,FLAT,1.0
WS277,2001 WESTWOOD BL,METER EXPIRED,63.0,222,13986.0,34.046013,-118.433704,Single-Space,13,FLAT,1.0
WS277,2021 WESTWOOD BL,METER EXPIRED,63.0,51,3213.0,34.046013,-118.433704,Single-Space,13,FLAT,1.0
WS277,2023 WESTWOOD BL,METER EXPIRED,63.0,21,1323.0,34.046013,-118.433704,Single-Space,13,FLAT,1.0
WSV255,1201 STONER AV,METER EXPIRED,63.0,221,13923.0,34.048354,-118.461546,Single-Space,13,FLAT,1.0
NH1285,11001 MCCORMICK ST,METER EXPIRED,63.0,221,13923.0,34.166002,-118.371967,Single-Space,13,FLAT,2.0
NH1285,11049 MCCORMICK ST,METER EXPIRED,63.0,12,756.0,34.166002,-118.371967,Single-Space,13,FLAT,2.0
SO545,14101 VENTURA BL,METER EXPIRED,63.0,221,13923.0,34.149832,-118.441405,Single-Space,13,FLAT,0.25
SO545,14141 VENTURA BL,METER EXPIRED,63.0,16,1008.0,34.149832,-118.441405,Single-Space,13,FLAT,0.25
BW140,11700 BARRINGTON CT S,METER EXPIRED,63.0,221,13923.0,34.064564000000004,-118.469547,Single-Space,32,FLAT,1.0
BW140,11700 BARRINGTON CT W,METER EXPIRED,63.0,151,9513.0,34.064564000000004,-118.469547,Single-Space,32,FLAT,1.0
BR95,11900 SAN VICENTE BL,METER EXPIRED,63.0,220,13860.0,34.052258,-118.471692,Single-Space,13,FLAT,1.0
BR95,11948 SAN VICENTE BL,METER EXPIRED,63.0,39,2457.0,34.052258,-118.471692,Single-Space,13,FLAT,1.0
HO254,6501 SELMA AV,METER EXPIRED,63.0,220,13860.0,34.099829,-118.331444,Single-Space,25,FLAT,0.5
HO254,6501 W SELMA AV,METER EXPIRED,63.0,16,1008.0,34.099829,-118.331444,Single-Space,25,FLAT,0.5
ER117,5000 CASPAR AV,METER EXPIRED,63.0,218,13734.0,34.138462,-118.21302,Single-Space,13,FLAT,1.0
ER117,5060 N CASPAR AV,METER EXPIRED,63.0,11,693.0,34.138462,-118.21302,Single-Space,13,FLAT,1.0
BR163,11600 SAN VICENTE BL,METER EXPIRED,63.0,218,13734.0,34.053726,-118.46263,Single-Space,25,FLAT,1.0
BR163,11640 SAN VICENTE BL,METER EXPIRED,63.0,17,1071.0,34.053726,-118.46263,Single-Space,25,FLAT,1.0
NH1283,11001 MCCORMICK ST,METER EXPIRED,63.0,218,13734.0,34.166002,-118.371814,Single-Space,13,FLAT,2.0
HO1019,1700 EL CERRITO PL,METER EXPIRED,63.0,217,13671.0,34.102164,-118.344656,Single-Space,62,TOD,2.0
BR86A,12000 SAN VICENTE BL,METER EXPIRED,63.0,217,13671.0,34.052059,-118.472703,Single-Space,13,FLAT,1.0
BR148A,11600 SAN VICENTE BL,METER EXPIRED,63.0,217,13671.0,34.053709000000005,-118.464299,Single-Space,25,FLAT,1.0
BR148A,11670 SAN VICENTE BL,METER EXPIRED,63.0,51,3213.0,34.053709000000005,-118.464299,Single-Space,25,FLAT,1.0
CB156B,1300 HOPE ST S,METER EXPIRED,63.0,217,13671.0,34.038268,-118.26634,Single-Space,13,TOD,4.0
CB156B,1338 HOPE ST S,METER EXPIRED,63.0,11,693.0,34.038268,-118.26634,Single-Space,13,TOD,4.0
L91,100 LARCHMONT BL N,METER EXPIRED,63.0,216,13608.0,34.073671999999995,-118.323514,Single-Space,41,FLAT,2.0
L91,122 LARCHMONT BL N,METER EXPIRED,63.0,50,3150.0,34.073671999999995,-118.323514,Single-Space,41,FLAT,2.0
WSV257A,1201 STONER AV,METER EXPIRED,63.0,216,13608.0,34.048161,-118.461378,Single-Space,13,FLAT,1.0
L99,100 LARCHMONT BL N,METER EXPIRED,63.0,216,13608.0,34.073929,-118.323515,Single-Space,41,FLAT,2.0
L99,128 LARCHMONT BL N,METER EXPIRED,63.0,71,4473.0,34.073929,-118.323515,Single-Space,41,FLAT,2.0
BW123,11701 BARRINGTON CT S,METER EXPIRED,63.0,216,13608.0,34.064461,-118.469592,Single-Space,32,FLAT,1.0
BW123,11701 BARRINGTON CT W,METER EXPIRED,63.0,157,9891.0,34.064461,-118.469592,Single-Space,32,FLAT,1.0
BW123,11701 BARRINGTON CT S,OFF STR/OVERTIME/MTR,58.0,12,696.0,34.064461,-118.469592,Single-Space,32,FLAT,1.0
BW123,11723 BARRINGTON CT S,METER EXPIRED,63.0,11,693.0,34.064461,-118.469592,Single-Space,32,FLAT,1.0
BR135B,11700 SAN VICENTE BL,METER EXPIRED,63.0,216,13608.0,34.053325,-118.466343,Single-Space,25,FLAT,1.0
BR135B,11726 SAN VICENTE BL,METER EXPIRED,63.0,66,4158.0,34.053325,-118.466343,Single-Space,25,FLAT,1.0
NH212,11100 WEDDINGTON ST,METER EXPIRED,63.0,215,13545.0,34.166940000000004,-118.37481499999998,Single-Space,13,FLAT,1.0
V109,1400 MAIN ST,METER EXPIRED,63.0,215,13545.0,33.989021,-118.471658,Single-Space,11,FLAT,1.0
V109,1426 MAIN ST,METER EXPIRED,63.0,37,2331.0,33.989021,-118.471658,Single-Space,11,FLAT,1.0
V109,1414 MAIN ST,METER EXPIRED,63.0,12,756.0,33.989021,-118.471658,Single-Space,11,FLAT,1.0
BR118,11700 SAN VICENTE BL,METER EXPIRED,63.0,214,13482.0,34.053020000000004,-118.467878,Single-Space,25,FLAT,1.0
BR118,11762 SAN VICENTE BL,METER EXPIRED,63.0,40,2520.0,34.053020000000004,-118.467878,Single-Space,25,FLAT,1.0
BW40,101 BARRINGTON AV S,METER EXPIRED,63.0,214,13482.0,34.064485,-118.469267,Single-Space,13,FLAT,1.0
WP66,100 WASHINGTON BL W,METER EXPIRED,63.0,214,13482.0,33.979931,-118.46508500000002,Single-Space,11,FLAT,1.0
WP66,114 WASHINGTON BL W,METER EXPIRED,63.0,43,2709.0,33.979931,-118.46508500000002,Single-Space,11,FLAT,1.0
WP66,100 WASHINGTON BL W,OUTSIDE LINES/METER,58.0,36,2088.0,33.979931,-118.46508500000002,Single-Space,11,FLAT,1.0
WP66,114 WASHINGTON BLVD E,METER EXPIRED,63.0,20,1260.0,33.979931,-118.46508500000002,Single-Space,11,FLAT,1.0
WP66,108 WASHINGTON BL W,METER EXPIRED,63.0,13,819.0,33.979931,-118.46508500000002,Single-Space,11,FLAT,1.0
HO97,1601 SCHRADER BL,METER EXPIRED,63.0,214,13482.0,34.101293,-118.332549,Single-Space,41,TOD,2.0
HO97,1601 SCHRADER BL,OUTSIDE LINES/METER,58.0,33,1914.0,34.101293,-118.332549,Single-Space,41,TOD,2.0
HO971,1701 WHITLEY AV,METER EXPIRED,63.0,213,13419.0,34.102255,-118.333405,Single-Space,41,TOD,2.0
HO971,1715 WHITLEY AV,METER EXPIRED,63.0,61,3843.0,34.102255,-118.333405,Single-Space,41,TOD,2.0
HO971,1701 WHITLEY AV,OUTSIDE LINES/METER,58.0,16,928.0,34.102255,-118.333405,Single-Space,41,TOD,2.0
HO971,1701 N WHITLEY AV,METER EXPIRED,63.0,11,693.0,34.102255,-118.333405,Single-Space,41,TOD,2.0
HO971,1715 N WHITLEY AV,METER EXPIRED,63.0,11,693.0,34.102255,-118.333405,Single-Space,41,TOD,2.0
